Date,Département,Marque,Modele,Annee,Km,Cabine,Boîte vitesse,Carburant,Puissance réelle (ch),Prix (TTC),Carrosserie,Coffre,Réhausse,Date installation benne,Mention benne JPM,Garantie (mois),Lien,S1 vendu,S2 vendu,S4 vendu,Modification Prix,Prix initial
04/02/2020,56,Renault,Master,2017,29735,DC,Manuelle,Diesel,130,23990,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1916456036.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,56,Renault,Master,2017,48276,SC,Manuelle,Diesel,130,22990,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1916456032.htm?ac=206978287,Non,Oui,Oui,,
04/02/2020,32,Iveco,Daily,2016,84243,SC,Manuelle,Diesel,130,25500,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1892838641.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,35,Iveco,Daily,2015,286000,SC,Manuelle,Diesel,170,18000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922296087.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,51,Fiat,Ducato,2017,27900,SC,Manuelle,Diesel,130,19600,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1896781777.htm?ac=206978287,Non,Non,Non,,
04/02/2020,94,Mercedes,Sprinter,2014,96000,SC,Manuelle,Diesel,150,22590,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922589474.htm?ac=206978287,Non,Non,Non,,
04/02/2020,2,Ford,Transit,2012,166000,SC,Manuelle,Diesel,100,10490,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1906248048.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,54,Iveco,Daily,2009,160000,SC,Manuelle,Diesel,116,12500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922572498.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,21,Fuso,Canter,2019,26700,SC,Manuelle,Diesel,150,27000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922565351.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,59,Mercedes,Sprinter,2017,86744,DC,Manuelle,Diesel,130,23000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922559829.htm?ac=206978287,Non,Non,Non,,
04/02/2020,85,Iveco,Daily,2018,47759,SC,Manuelle,Diesel,150,34680,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1922553324.htm?ac=206978287,Non,Oui,Oui,,
04/02/2020,32,Ford,Transit,2008,115481,SC,Manuelle,Diesel,100,20388,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922535226.htm?ac=206978287,Non,Non,Non,,
04/02/2020,12,Iveco,Daily,2014,55000,DC,Manuelle,Diesel,110,10500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922548761.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,59,Renault,Master,2016,60000,SC,Manuelle,Diesel,125,23388,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1922540081.htm?ac=206978287,Non,Non,Non,,
04/02/2020,18,Renault,Master,2015,214000,SC,Manuelle,Diesel,136,17500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922493859.htm?ac=206978287,Non,Oui,Oui,,
04/02/2020,77,Nissan,Cabstar,2010,132000,DC,Manuelle,Diesel,131,9990,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922472486.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,22,Ford,Transit,2018,48425,SC,Manuelle,Diesel,170,23980,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1919282150.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,49,Iveco,Daily,2016,135000,SC,Manuelle,Diesel,130,23500,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1915567388.htm?ac=206978287,Non,Non,Non,,
04/02/2020,34,Citroen,Jumper,2011,102000,SC,Manuelle,Diesel,120,12500,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922636404.htm?ac=206978287,Oui,Oui,Oui,,
04/02/2020,14,Iveco,Daily,2010,133700,SC,Manuelle,Diesel,150,16680,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1922630019.htm?ac=206978287,Non,Oui,Oui,,
04/02/2020,84,Ford,Transit,2015,50000,SC,Manuelle,Diesel,114,21600,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922629984.htm?ac=206978287,Non,Non,Non,,
04/02/2020,42,Iveco,Daily,2012,234712,DC,Manuelle,Diesel,130,11450,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1914681410.htm?ac=206978287,Non,Non,Non,,
07/02/2020,85,Iveco,Daily,2001,200000,SC,Manuelle,Diesel,85,8990,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1854660672.htm?ac=206978287,Non,Non,Oui,,
07/02/2020,59,Renault,Maxity,2012,81250,DC,Manuelle,Diesel,140,15200,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924133919.htm?ac=206978287,Non,Non,Non,,
07/02/2020,78,Iveco,Daily,2014,90000,SC,Manuelle,Diesel,110,21000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1892236130.htm?ac=206978287,Non,Oui,Oui,,
07/02/2020,13,Mercedes,Sprinter,2015,41118,DC,Manuelle,Diesel,129,23400,Benne origine,Non,Non,NA,Cabreta,6,https://www.leboncoin.fr/utilitaires/1896280854.htm?ac=206978287,Oui,Oui,Oui,,
07/02/2020,25,Iveco,Daily,2008,142500,DC,Manuelle,Diesel,116,14000,Benne origine,Non,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1924111269.htm?ac=206978287,Oui,Oui,Oui,,
07/02/2020,78,Nissan,Cabstar,2001,150000,SC,Manuelle,Diesel,110,5600,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926945909.htm?ac=4051296304,Non,Oui,Oui,,
07/02/2020,26,Renault,Master,2017,90000,SC,Manuelle,Diesel,130,22560,Benne origine,Oui,Non,NA,Scattolini,3,https://www.leboncoin.fr/utilitaires/1923462973.htm?ac=206978287,Non,Oui,Oui,,
07/02/2020,89,Nissan,Cabstar,2011,149500,SC,Manuelle,Diesel,110,9250,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924096371.htm?ac=206978287,Oui,Oui,Oui,,
07/02/2020,4,Mercedes,Sprinter,2020,1,SC,Manuelle,Diesel,143,37900,Benne origine,Oui,Non,NA,NA,24,https://www.leboncoin.fr/utilitaires/1907449290.htm?ac=206978287,Non,Non,Non,,
07/02/2020,1,Fiat,Ducato,2020,10,SC,Manuelle,Diesel,140,27000,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1888808719.htm?ac=206978287,Non,Non,Non,,
07/02/2020,44,Mercedes,Sprinter,2010,160000,DC,Manuelle,Diesel,129,9990,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924072486.htm?ac=206978287,Oui,Oui,Oui,,
07/02/2020,35,Fiat,Ducato,2017,26000,SC,Manuelle,Diesel,130,22788,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1896380824.htm?ac=206978287,Oui,Oui,Oui,,
07/02/2020,81,Ford,Transit,2020,150,SC,Manuelle,Diesel,130,35880,Benne origine,Oui,Non,NA,NA,60,https://www.leboncoin.fr/utilitaires/1889844150.htm?ac=206978287,Non,Non,Non,,
07/02/2020,59,Fiat,Ducato,2021,100,SC,Manuelle,Diesel,160,31188,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1939111213.htm?ac=4051296304,Non,Non,Non,,
07/02/2020,21,Fiat,Ducato,2021,600,SC,Manuelle,Diesel,160,29988,Benne origine,Oui,Non,NA,JPM,24,https://www.leboncoin.fr/utilitaires/1831220217.htm?ac=206978287,Non,Oui,Oui,,
07/02/2020,31,Ford,Transit,2017,70000,SC,Manuelle,Diesel,170,22000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924280195.htm?ac=206978287,Non,Non,NA,Oui,
07/02/2020,59,Fuso,Canter,2008,112000,SC,Manuelle,Diesel,130,12900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1892527507.htm?ac=206978287,Non,Non,Non,,
07/02/2020,30,Iveco,Daily,2007,175000,SC,Manuelle,Diesel,150,14200,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935089221.htm?ac=4051296304,Non,Non,Non,,
07/02/2020,76,Iveco,Daily,2005,200000,DC,Manuelle,Diesel,116,4300,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924415417.htm?ac=206978287,Non,Oui,Oui,,
07/02/2020,24,Ford,Transit,2013,100000,SC,Manuelle,Diesel,155,15000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924383664.htm?ac=206978287,Oui,Oui,Oui,,
07/02/2020,67,Iveco,Daily,2007,233000,DC,Manuelle,Diesel,150,9900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924351524.htm?ac=206978287,Oui,Oui,Oui,,
07/02/2020,64,Renault,Maxity,2008,124800,SC,Manuelle,Diesel,110,12000,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924286200.htm?ac=206978287,Oui,Oui,Oui,,
08/02/2020,68,Mercedes,Sprinter,2000,264000,SC,Manuelle,Diesel,143,7550,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928203265.htm?ac=4051296304,Non,Oui,Oui,,
08/02/2020,42,Ford,Transit,2007,61592,SC,Manuelle,Diesel,115,16680,Benne origine,Non,Non,NA,Legras,0,https://www.leboncoin.fr/utilitaires/1924748638.htm?ac=206978287,Non,Non,Non,,
08/02/2020,26,Ford,Transit,2016,80000,SC,Manuelle,Diesel,155,16890,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924704419.htm?ac=206978287,Oui,Oui,Oui,,
08/02/2020,44,Renault,Maxity,2012,184000,SC,Manuelle,Diesel,140,13990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924644912.htm?ac=206978287,Non,Non,NA,Oui,
08/02/2020,1,Iveco,Daily,2017,115000,SC,Manuelle,Diesel,150,26988,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925103906.htm?ac=206978287,Non,Non,Non,,
08/02/2020,94,Citroen,Jumper,2004,236500,DC,Manuelle,Diesel,101,3700,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924900058.htm?ac=4051296304,Oui,Oui,Oui,,
08/02/2020,91,Renault,Master,2015,122000,SC,Manuelle,Diesel,125,17500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935233526.htm?ac=4051296304,Non,Non,Non,,
08/02/2020,49,Iveco,Daily,2017,39000,DC,Manuelle,Diesel,136,29400,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1925096403.htm?ac=206978287,Non,Non,Non,,
08/02/2020,33,Iveco,Daily,2009,204150,SC,Manuelle,Diesel,120,12000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925085416.htm?ac=206978287,Non,Non,Oui,,
08/02/2020,69,Mercedes,Sprinter,2017,62000,DC,Manuelle,Diesel,160,28200,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1906109691.htm?ac=206978287,Non,Non,Non,,
08/02/2020,69,Fiat,Ducato,2017,73200,SC,Manuelle,Diesel,150,21480,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1906109639.htm?ac=206978287,Non,Non,Non,,
08/02/2020,69,Renault,Master,2016,77800,SC,Manuelle,Diesel,125,23400,Benne origine,Non,Oui,NA,NA,6,https://www.leboncoin.fr/utilitaires/1793244347.htm?ac=206978287,Non,Non,Non,,
08/02/2020,69,Fiat,Ducato,2015,84000,SC,Manuelle,Diesel,130,20280,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1738587143.htm?ac=206978287,Non,Non,Non,,
08/02/2020,63,Iveco,Daily,2012,83249,SC,Manuelle,Diesel,170,19128,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1910055359.htm?ac=206978287,Non,Non,Non,,
08/02/2020,63,Iveco,Daily,2008,181637,DC,Manuelle,Diesel,120,11398,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1879868206.htm?ac=206978287,Non,Non,Non,,
08/02/2020,1,Iveco,Daily,2017,70000,SC,Manuelle,Diesel,140,28188,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1919225643.htm?ac=206978287,Non,Non,Non,,
08/02/2020,62,Fiat,Ducato,2017,86200,SC,Manuelle,Diesel,140,21948,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925025802.htm?ac=206978287,Non,Oui,Oui,,
08/02/2020,57,Peugeot,Boxer,2016,110250,SC,Manuelle,Diesel,130,17000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924975738.htm?ac=4051296304,Non,Oui,Oui,Oui,18500
08/02/2020,59,Mercedes,Sprinter,2021,300,SC,Manuelle,Diesel,143,35988,Benne origine,Non,Non,NA,NA,24,https://www.leboncoin.fr/utilitaires/1811378839.htm?ac=206978287,Non,Non,Non,,
08/02/2020,33,Mercedes,Sprinter,2008,232000,SC,Manuelle,Diesel,120,8200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924972114.htm?ac=206978287,Oui,Oui,Oui,,
08/02/2020,44,Iveco,Daily,2020,200,SC,Manuelle,Diesel,160,34900,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1892832733.htm?ac=206978287,Non,Non,Non,,
08/02/2020,57,Mercedes,Sprinter,2017,37200,SC,Manuelle,Diesel,143,34680,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1892398425.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,75,Mercedes,Sprinter,2006,202000,DC,Manuelle,Diesel,130,5500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925332126.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,65,Renault,Master,2017,44000,SC,Manuelle,Diesel,130,25800,Benne origine,Non,Non,NA,Gruau,12,https://www.leboncoin.fr/utilitaires/1915884583.htm?ac=206978287,Non,Non,Oui,,
09/02/2020,73,Iveco,Daily,2010,83000,SC,Manuelle,Diesel,130,16800,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925330298.htm?ac=206978287,Non,Non,NA,Oui,
09/02/2020,24,Renault,Maxity,2009,250000,SC,Manuelle,Diesel,130,8000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925245673.htm?ac=206978287,Non,Oui,Oui,,
09/02/2020,93,Nissan,Cabstar,2005,110000,SC,Manuelle,Diesel,100,6790,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1926911216.htm?ac=4051296304,Non,Oui,Oui,,
09/02/2020,60,Renault,Master,2017,50119,SC,Manuelle,Diesel,130,26388,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1874681997.htm?ac=206978287,Non,Non,Non,,
09/02/2020,59,Iveco,Daily,2015,63248,SC,Manuelle,Diesel,150,22699,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925187501.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,69,Fiat,Ducato,2017,52144,DC,Manuelle,Diesel,150,21480,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1925307534.htm?ac=206978287,Non,Non,Non,,
09/02/2020,77,Iveco,Daily,2001,200000,SC,Manuelle,Diesel,110,6500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925173256.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,60,Renault,Master,2020,10,SC,Manuelle,Diesel,163,34788,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1874681710.htm?ac=206978287,Non,Oui,Oui,,
09/02/2020,12,Nissan,Cabstar,2002,296601,SC,Manuelle,Diesel,130,4500,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925152711.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,33,Fiat,Ducato,2020,10,SC,Manuelle,Diesel,140,31800,Benne origine,Oui,Oui,NA,NA,18,https://www.leboncoin.fr/utilitaires/1903118588.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,53,Iveco,Daily,2016,90000,SC,Manuelle,Diesel,130,24300,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925140148.htm?ac=206978287,Non,NA,NA,Oui,
09/02/2020,78,Iveco,Daily,2009,238000,DC,Manuelle,Diesel,150,9750,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925138849.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,42,Ford,Transit,2018,50200,SC,Manuelle,Diesel,170,19990,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925128924.htm?ac=206978287,Non,Non,Non,,
09/02/2020,89,Ford,Transit,2018,84000,SC,Manuelle,Diesel,130,20500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925117460.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,67,Fiat,Ducato,2003,160870,SC,Manuelle,Diesel,130,4200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925107388.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,60,Renault,Master,2018,28800,DC,Manuelle,Diesel,130,29988,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1925303515.htm?ac=206978287,Non,Non,Non,,
09/02/2020,75,Renault,Master,2014,162000,SC,Manuelle,Diesel,125,8512,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925341565.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,43,Ford,Transit,2018,29144,SC,Manuelle,Diesel,170,27480,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1919354271.htm?ac=206978287,Non,Non,Non,,
09/02/2020,43,Ford,Transit,2018,34475,SC,Manuelle,Diesel,170,26280,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1919354266.htm?ac=206978287,Non,Non,Non,,
09/02/2020,44,Iveco,Daily,2017,29310,DC,Manuelle,Diesel,140,30540,Benne origine,Oui,Non,NA,JPM,12,https://www.leboncoin.fr/utilitaires/1792095916.htm?ac=206978287,Non,Non,Non,,
09/02/2020,30,Peugeot,Boxer,2010,96000,SC,Manuelle,Diesel,130,11990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1915622354.htm?ac=206978287,Non,Oui,Oui,,
09/02/2020,35,Iveco,Daily,2011,137730,SC,Manuelle,Diesel,130,19800,Benne origine,Non,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1909881645.htm?ac=206978287,Non,Non,Non,,
09/02/2020,89,Citroen,Jumper,2015,32000,DC,Manuelle,Diesel,110,22990,Benne origine,Non,Oui,NA,NA,12,https://www.leboncoin.fr/utilitaires/1875970271.htm?ac=206978287,Non,Non,Non,,
09/02/2020,59,Iveco,Daily,2005,220000,DC,Manuelle,Diesel,130,11940,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1917974839.htm?ac=206978287,Non,Non,Non,,
09/02/2020,56,Iveco,Daily,2016,63500,SC,Manuelle,Diesel,130,28680,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1895853173.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,44,Iveco,Daily,2018,33751,SC,Manuelle,Diesel,120,29940,Benne origine,Oui,Non,NA,Cabreta,12,https://www.leboncoin.fr/utilitaires/1925425723.htm?ac=206978287,Non,Non,Non,,
09/02/2020,14,Iveco,Daily,2007,162000,DC,Manuelle,Diesel,120,13200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1892854740.htm?ac=206978287,Non,Non,Non,,
09/02/2020,27,Renault,Master,2009,80000,SC,Manuelle,Diesel,130,9490,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925625060.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,95,Volkswagen,Crafter,2012,180000,SC,Manuelle,Diesel,110,11500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925596498.htm?ac=206978287,Non,NA,NA,Oui,
09/02/2020,68,Iveco,Daily,2018,64000,SC,Manuelle,Diesel,140,31080,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1896045530.htm?ac=206978287,Non,Non,Non,,
09/02/2020,26,Citroen,Jumper,2005,70100,SC,Manuelle,Diesel,110,12000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1924928372.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,11,Iveco,Daily,2009,128000,DC,Manuelle,Diesel,150,10000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925570683.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,84,Ford,Transit,2017,61000,SC,Manuelle,Diesel,130,23880,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1925565742.htm?ac=206978287,Non,Non,Non,,
09/02/2020,81,Iveco,Daily,2016,71800,SC,Manuelle,Diesel,116,19870,Benne origine,Non,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1925560561.htm?ac=206978287,Non,Non,Non,,
09/02/2020,2,Mercedes,Sprinter,2000,236000,SC,Manuelle,Diesel,109,6500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925533716.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,44,Renault,Master,2010,112000,SC,Manuelle,Diesel,100,12000,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1911473629.htm?ac=206978287,Non,Oui,Oui,,
09/02/2020,69,Renault,Maxity,2013,121000,SC,Manuelle,Diesel,120,19080,Benne origine,Oui,Oui,NA,NA,6,https://www.leboncoin.fr/utilitaires/1925656026.htm?ac=206978287,Non,Non,Non,,
09/02/2020,34,Renault,Maxity,2014,5580,SC,Manuelle,Diesel,130,21600,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1912231763.htm?ac=206978287,Non,Non,Non,,
09/02/2020,69,Nissan,Cabstar,2008,167000,SC,Manuelle,Diesel,130,11500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925658023.htm?ac=206978287,Non,Oui,Oui,,
09/02/2020,7,Iveco,Daily,2018,31000,DC,Manuelle,Diesel,140,27600,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1774067383.htm?ac=206978287,Non,Non,Non,,
09/02/2020,91,Iveco,Daily,2014,122051,SC,Manuelle,Diesel,150,15000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925653519.htm?ac=206978287,Non,Oui,Oui,,
09/02/2020,45,Iveco,Daily,2005,217000,SC,Manuelle,Diesel,120,6100,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925649943.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,56,Citroen,Jumper,2014,59000,DC,Manuelle,Diesel,120,22000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925647722.htm?ac=206978287,Non,NA,NA,Oui,
09/02/2020,45,Mercedes,Sprinter,2008,211000,SC,Manuelle,Diesel,180,9200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925645392.htm?ac=206978287,Oui,Oui,Oui,,
09/02/2020,10,Renault,Master,2018,24907,DC,Manuelle,Diesel,130,26900,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1860043324.htm?ac=206978287,Non,Non,Oui,,
09/02/2020,10,Renault,Master,2018,48202,DC,Manuelle,Diesel,130,25900,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1860043311.htm?ac=206978287,Non,Non,Oui,,
10/02/2020,45,Iveco,Daily,2013,98158,SC,Manuelle,Diesel,110,19990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922840183.htm?ac=206978287,Non,Non,Non,,
10/02/2020,27,Iveco,Daily,2010,168000,DC,Manuelle,Diesel,130,18000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1925970141.htm?ac=206978287,Non,Non,Non,,
10/02/2020,45,Iveco,Daily,2013,127143,SC,Manuelle,Diesel,110,21990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1874614175.htm?ac=206978287,Non,Oui,Oui,,
10/02/2020,45,Iveco,Daily,2008,173903,SC,Manuelle,Diesel,120,18990,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1922840182.htm?ac=206978287,Non,Non,Oui,,
10/02/2020,45,Iveco,Daily,2011,149576,SC,Manuelle,Diesel,130,15990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1921782449.htm?ac=206978287,Non,Non,Non,,
10/02/2020,45,Iveco,Daily,2012,99709,SC,Manuelle,Diesel,130,21990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1907449023.htm?ac=206978287,Non,Non,Non,,
10/02/2020,45,Iveco,Daily,2013,122853,SC,Manuelle,Diesel,130,16990,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1906959815.htm?ac=206978287,Non,Non,Non,,
10/02/2020,45,Peugeot,Boxer,2016,48832,SC,Manuelle,Diesel,130,21990,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1896279055.htm?ac=206978287,Non,Non,Non,,
10/02/2020,49,Iveco,Daily,2013,189000,SC,Manuelle,Diesel,130,14000,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1925962208.htm?ac=206978287,Non,NA,NA,Oui,
10/02/2020,62,Renault,Master,2018,12680,DC,Manuelle,Diesel,130,28776,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1905980778.htm?ac=206978287,Non,Non,Oui,,
10/02/2020,87,Renault,Master,2016,132627,SC,Manuelle,Diesel,135,18600,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1926246971.htm?ac=4051296304,Non,Non,Oui,,
